sale_id,sale_date,region_name,country_code,product_sku,product_name,quantity,unit_price,total_revenue,dealer_id,customer_id,customer_segment,discount_amount,cost_of_goods_sold,gross_profit,payment_method,shipment_status,shipping_fee,sales_channel,campaign_id,sales_rep_id,created_ts
1499,2025-12-13,West,IN,SERVICE,Annual Maintenance Pack,4,999.0,3996.0,D006,CUST781,B2B,219.41,1598.4,2397.6,Credit Card,Shipped,20.6,Web,CAMP1001,SR003,2025-11-27 11:56:11.995963
1500,2025-11-02,West,IN,SERVICE,Annual Maintenance Pack,5,1500.0,7500.0,D005,CUST297,B2C,22.76,3000.0,4500.0,Credit Card,Delivered,27.4,Retail,CAMP2002,SR002,2025-11-27 11:56:11.995974
1501,2026-01-07,West,IN,SERVICE,Annual Maintenance Pack,1,999.0,999.0,D014,CUST364,B2B,58.65,399.6,599.4,Credit Card,Delivered,25.82,Retail,CAMP2002,SR001,2025-11-27 11:56:11.995986
1502,2026-01-07,West,IN,SERVICE,Service Subscription,4,1500.0,6000.0,D006,CUST886,B2C,111.06,2400.0,3600.0,Credit Card,Shipped,54.44,Retail,CAMP1001,SR004,2025-11-27 11:56:11.995997
1503,2026-01-25,West,IN,SERVICE,Service Subscription,2,1200.0,2400.0,D001,CUST289,B2B,43.82,960.0,1440.0,Invoice,Shipped,37.25,Field Sales,CAMP3003,SR003,2025-11-27 11:56:11.996010
1504,2025-12-18,West,IN,SERVICE,Service Subscription,1,1200.0,1200.0,D001,CUST663,Premium,12.27,480.0,720.0,Invoice,Shipped,33.66,Retail,CAMP1001,SR001,2025-11-27 11:56:11.996022
1505,2025-11-17,West,IN,SERVICE,Annual Maintenance Pack,6,999.0,5994.0,D008,CUST247,B2B,130.96,2397.6,3596.4,Cash,Shipped,49.11,Retail,CAMP3003,SR003,2025-11-27 11:56:11.996033
1506,2025-11-30,West,IN,SERVICE,Annual Maintenance Pack,-3,999.0,-2997.0,D020,CUST941,Premium,238.75,1198.8,-4195.8,Invoice,Returned,48.28,Retail,CAMP3003,SR001,2025-11-27 11:56:11.996044
1507,2025-11-09,West,IN,SERVICE,Service Subscription,-5,1500.0,-7500.0,D013,CUST737,Premium,261.66,3000.0,-10500.0,Credit Card,Returned,32.07,Retail,,SR002,2025-11-27 11:56:11.996058
1508,2026-01-11,West,IN,SERVICE,Annual Maintenance Pack,3,999.0,2997.0,D005,CUST200,Premium,298.52,1198.8,1798.2,Cash,Delivered,10.54,Web,CAMP1001,SR003,2025-11-27 11:56:11.996069
1509,2026-01-26,West,IN,SERVICE,Annual Maintenance Pack,5,1200.0,6000.0,D011,CUST541,B2B,142.38,2400.0,3600.0,Credit Card,Shipped,52.38,Field Sales,CAMP2002,SR005,2025-11-27 11:56:11.996082
1510,2026-01-13,West,IN,SERVICE,Annual Maintenance Pack,-2,999.0,-1998.0,D007,CUST422,B2B,94.91,799.2,-2797.2,Credit Card,Returned,29.98,Field Sales,CAMP1001,SR005,2025-11-27 11:56:11.996097
1511,2025-11-24,West,IN,SERVICE,Annual Maintenance Pack,-3,1500.0,-4500.0,D002,CUST714,Premium,51.08,1800.0,-6300.0,Invoice,Cancelled,37.85,Retail,,SR004,2025-11-27 11:56:11.996108
1512,2026-01-31,West,IN,SERVICE,Service Subscription,1,1200.0,1200.0,D002,CUST675,B2C,229.76,480.0,720.0,Invoice,Shipped,36.73,Field Sales,,SR004,2025-11-27 11:56:11.996131
1513,2026-01-04,West,IN,SERVICE,Service Subscription,2,999.0,1998.0,D005,CUST888,Premium,197.15,799.2,1198.8,Cash,Shipped,17.27,Web,CAMP2002,SR004,2025-11-27 11:56:11.996146
1514,2026-01-09,West,IN,SERVICE,Service Subscription,5,1500.0,7500.0,D015,CUST132,B2C,91.75,3000.0,4500.0,Cash,Delivered,55.01,Retail,CAMP3003,SR004,2025-11-27 11:56:11.996159
1515,2025-12-27,West,IN,SERVICE,Annual Maintenance Pack,5,1200.0,6000.0,D001,CUST773,B2C,134.47,2400.0,3600.0,Credit Card,Delivered,23.2,Web,CAMP1001,SR005,2025-11-27 11:56:11.996170
1516,2026-01-02,West,IN,SERVICE,Annual Maintenance Pack,-1,1500.0,-1500.0,D008,CUST200,Premium,84.3,600.0,-2100.0,Invoice,Cancelled,57.8,Field Sales,CAMP1001,SR001,2025-11-27 11:56:11.996182
1517,2025-11-29,West,IN,SERVICE,Annual Maintenance Pack,2,999.0,1998.0,D020,CUST571,B2B,123.03,799.2,1198.8,Invoice,Shipped,35.73,Web,CAMP2002,SR005,2025-11-27 11:56:11.996194
1518,2025-12-18,West,IN,SERVICE,Annual Maintenance Pack,-2,1500.0,-3000.0,D015,CUST925,Premium,13.26,1200.0,-4200.0,Invoice,Returned,37.73,Field Sales,CAMP2002,SR001,2025-11-27 11:56:11.996206
1519,2025-12-06,West,IN,SERVICE,Annual Maintenance Pack,5,999.0,4995.0,D007,CUST444,B2C,2.46,1998.0,2997.0,Cash,Delivered,53.63,Web,CAMP2002,SR001,2025-11-27 11:56:11.996217
1520,2026-01-24,West,IN,SERVICE,Annual Maintenance Pack,2,1200.0,2400.0,D014,CUST518,Premium,115.47,960.0,1440.0,Cash,Shipped,17.19,Retail,,SR004,2025-11-27 11:56:11.996229
1521,2025-12-11,West,IN,SERVICE,Service Subscription,1,1200.0,1200.0,D002,CUST571,Premium,202.94,480.0,720.0,Cash,Shipped,38.56,Web,CAMP3003,SR002,2025-11-27 11:56:11.996240
1522,2025-12-17,West,IN,SERVICE,Annual Maintenance Pack,6,1500.0,9000.0,D019,CUST166,Premium,52.37,3600.0,5400.0,Invoice,Delivered,47.97,Web,CAMP1001,SR005,2025-11-27 11:56:11.996252
1523,2025-11-23,West,IN,SERVICE,Service Subscription,4,1200.0,4800.0,D020,CUST688,B2B,182.34,1920.0,2880.0,Cash,Delivered,31.92,Field Sales,CAMP3003,SR005,2025-11-27 11:56:11.996263
1524,2026-01-28,West,IN,SERVICE,Service Subscription,5,1500.0,7500.0,D001,CUST554,B2B,267.74,3000.0,4500.0,Invoice,Shipped,30.71,Web,CAMP1001,SR003,2025-11-27 11:56:11.996274
1525,2025-11-14,West,IN,SERVICE,Annual Maintenance Pack,-6,1200.0,-7200.0,D003,CUST925,B2B,101.72,2880.0,-10080.0,Cash,Cancelled,22.96,Field Sales,CAMP1001,SR005,2025-11-27 11:56:11.996288
1526,2026-01-26,West,IN,SERVICE,Service Subscription,5,999.0,4995.0,D001,CUST594,B2C,189.78,1998.0,2997.0,Credit Card,Shipped,42.28,Web,CAMP1001,SR003,2025-11-27 11:56:11.996300
1527,2025-11-21,West,IN,SERVICE,Service Subscription,4,999.0,3996.0,D013,CUST719,B2C,122.92,1598.4,2397.6,Cash,Shipped,24.56,Field Sales,,SR003,2025-11-27 11:56:11.996311
1528,2025-11-04,West,IN,SERVICE,Annual Maintenance Pack,2,999.0,1998.0,D008,CUST848,Premium,49.73,799.2,1198.8,Credit Card,Shipped,28.72,Field Sales,CAMP2002,SR002,2025-11-27 11:56:11.996323
1529,2025-11-20,West,IN,SERVICE,Annual Maintenance Pack,3,1200.0,3600.0,D006,CUST672,B2B,45.67,1440.0,2160.0,Credit Card,Delivered,34.35,Field Sales,CAMP3003,SR002,2025-11-27 11:56:11.996334
1530,2025-12-19,West,IN,SERVICE,Annual Maintenance Pack,-4,1500.0,-6000.0,D011,CUST479,Premium,267.82,2400.0,-8400.0,Invoice,Returned,59.9,Web,,SR005,2025-11-27 11:56:11.996345
1531,2026-01-30,West,IN,SERVICE,Annual Maintenance Pack,-2,1200.0,-2400.0,D013,CUST962,Premium,154.1,960.0,-3360.0,Invoice,Returned,37.71,Field Sales,CAMP2002,SR002,2025-11-27 11:56:11.996360
1532,2026-01-19,West,IN,SERVICE,Annual Maintenance Pack,3,1200.0,3600.0,D008,CUST992,B2B,239.19,1440.0,2160.0,Cash,Shipped,15.88,Retail,CAMP2002,SR003,2025-11-27 11:56:11.996374
1533,2025-11-14,West,IN,SERVICE,Service Subscription,6,1200.0,7200.0,D014,CUST453,B2C,1.26,2880.0,4320.0,Credit Card,Shipped,44.68,Field Sales,CAMP2002,SR001,2025-11-27 11:56:11.996386
1534,2026-01-29,West,IN,SERVICE,Service Subscription,1,1200.0,1200.0,D012,CUST648,Premium,138.5,480.0,720.0,Invoice,Delivered,14.83,Field Sales,CAMP3003,SR004,2025-11-27 11:56:11.996398
1535,2026-01-03,West,IN,SERVICE,Annual Maintenance Pack,6,999.0,5994.0,D014,CUST934,B2B,265.22,2397.6,3596.4,Credit Card,Shipped,51.35,Web,CAMP3003,SR003,2025-11-27 11:56:11.996409
1536,2025-12-13,West,IN,SERVICE,Service Subscription,2,999.0,1998.0,D005,CUST730,B2B,20.45,799.2,1198.8,Credit Card,Shipped,15.27,Web,CAMP2002,SR001,2025-11-27 11:56:11.996420
1537,2025-11-11,West,IN,SERVICE,Service Subscription,2,999.0,1998.0,D016,CUST923,B2B,275.26,799.2,1198.8,Invoice,Delivered,10.45,Web,CAMP1001,SR002,2025-11-27 11:56:11.996432
1538,2026-01-25,West,IN,SERVICE,Annual Maintenance Pack,3,1200.0,3600.0,D005,CUST201,B2C,32.1,1440.0,2160.0,Invoice,Shipped,26.77,Web,CAMP3003,SR002,2025-11-27 11:56:11.996443
1539,2026-01-19,West,IN,SERVICE,Service Subscription,6,1500.0,9000.0,D001,CUST916,B2C,67.52,3600.0,5400.0,Invoice,Delivered,18.91,Retail,CAMP1001,SR001,2025-11-27 11:56:11.996455
1540,2025-12-02,West,IN,SERVICE,Annual Maintenance Pack,4,1200.0,4800.0,D008,CUST391,B2B,279.77,1920.0,2880.0,Credit Card,Shipped,36.84,Field Sales,CAMP3003,SR002,2025-11-27 11:56:11.996466
1541,2025-11-22,West,IN,SERVICE,Service Subscription,6,1200.0,7200.0,D007,CUST795,Premium,19.34,2880.0,4320.0,Invoice,Shipped,52.58,Retail,,SR004,2025-11-27 11:56:11.996477
1542,2026-01-25,West,IN,SERVICE,Annual Maintenance Pack,5,999.0,4995.0,D007,CUST304,B2C,35.94,1998.0,2997.0,Cash,Shipped,50.14,Retail,CAMP2002,SR005,2025-11-27 11:56:11.996489
1543,2026-01-07,West,IN,SERVICE,Annual Maintenance Pack,1,999.0,999.0,D020,CUST359,Premium,92.1,399.6,599.4,Credit Card,Shipped,17.88,Retail,CAMP1001,SR002,2025-11-27 11:56:11.996502
1544,2025-12-21,West,IN,SERVICE,Service Subscription,6,1200.0,7200.0,D012,CUST494,B2C,246.8,2880.0,4320.0,Credit Card,Shipped,41.8,Web,CAMP1001,SR004,2025-11-27 11:56:11.996521
1545,2025-12-17,West,IN,SERVICE,Annual Maintenance Pack,5,999.0,4995.0,D004,CUST359,B2B,257.17,1998.0,2997.0,Cash,Shipped,46.42,Retail,CAMP3003,SR002,2025-11-27 11:56:11.996541
1546,2026-01-17,West,IN,SERVICE,Annual Maintenance Pack,1,1200.0,1200.0,D015,CUST845,B2B,212.11,480.0,720.0,Cash,Delivered,39.78,Retail,,SR001,2025-11-27 11:56:11.996558
1547,2025-12-06,West,IN,SERVICE,Annual Maintenance Pack,-5,1200.0,-6000.0,D006,CUST759,Premium,111.23,2400.0,-8400.0,Cash,Cancelled,17.3,Retail,CAMP2002,SR003,2025-11-27 11:56:11.996570
1548,2026-01-09,West,IN,SERVICE,Service Subscription,3,1500.0,4500.0,D015,CUST843,B2C,218.97,1800.0,2700.0,Cash,Delivered,29.11,Web,CAMP3003,SR003,2025-11-27 11:56:11.996597
1549,2026-01-29,West,IN,SERVICE,Annual Maintenance Pack,4,1200.0,4800.0,D011,CUST765,B2C,55.91,1920.0,2880.0,Invoice,Shipped,12.88,Field Sales,CAMP2002,SR003,2025-11-27 11:56:11.996608
1550,2026-01-26,West,IN,SERVICE,Service Subscription,-1,999.0,-999.0,D008,CUST591,B2C,15.83,399.6,-1398.6,Invoice,Returned,27.01,Web,CAMP1001,SR001,2025-11-27 11:56:11.996619
1551,2026-01-06,West,IN,SERVICE,Annual Maintenance Pack,4,999.0,3996.0,D017,CUST351,B2C,89.14,1598.4,2397.6,Invoice,Delivered,45.69,Retail,CAMP3003,SR001,2025-11-27 11:56:11.996631
1552,2025-11-28,West,IN,SERVICE,Annual Maintenance Pack,2,999.0,1998.0,D018,CUST927,B2C,39.38,799.2,1198.8,Credit Card,Delivered,51.53,Web,,SR001,2025-11-27 11:56:11.996644
1553,2026-01-03,West,IN,SERVICE,Annual Maintenance Pack,1,1200.0,1200.0,D002,CUST379,B2C,57.33,480.0,720.0,Credit Card,Delivered,31.56,Retail,CAMP2002,SR001,2025-11-27 11:56:11.996664
1554,2025-12-21,West,IN,SERVICE,Service Subscription,2,999.0,1998.0,D007,CUST441,B2B,60.79,799.2,1198.8,Cash,Shipped,17.04,Field Sales,CAMP3003,SR005,2025-11-27 11:56:11.996675
1555,2025-12-17,West,IN,SERVICE,Annual Maintenance Pack,4,1200.0,4800.0,D018,CUST160,B2C,9.93,1920.0,2880.0,Credit Card,Shipped,36.92,Web,,SR004,2025-11-27 11:56:11.996687
1556,2026-01-22,West,IN,SERVICE,Service Subscription,4,999.0,3996.0,D003,CUST179,B2C,245.57,1598.4,2397.6,Cash,Delivered,55.26,Web,,SR002,2025-11-27 11:56:11.996698
1557,2025-12-23,West,IN,SERVICE,Annual Maintenance Pack,2,1500.0,3000.0,D010,CUST701,Premium,178.67,1200.0,1800.0,Invoice,Delivered,50.32,Retail,CAMP2002,SR004,2025-11-27 11:56:11.996710
1558,2025-11-01,West,IN,SERVICE,Annual Maintenance Pack,5,1200.0,6000.0,D012,CUST876,B2C,196.17,2400.0,3600.0,Credit Card,Shipped,36.78,Web,CAMP2002,SR001,2025-11-27 11:56:11.996721
1559,2026-01-19,West,IN,SERVICE,Annual Maintenance Pack,4,1500.0,6000.0,D008,CUST698,Premium,291.41,2400.0,3600.0,Cash,Delivered,41.03,Retail,CAMP1001,SR002,2025-11-27 11:56:11.996732
1560,2025-11-14,West,IN,SERVICE,Service Subscription,2,1500.0,3000.0,D019,CUST971,Premium,189.85,1200.0,1800.0,Cash,Delivered,58.23,Web,CAMP1001,SR002,2025-11-27 11:56:11.996744
1561,2025-11-06,West,IN,SERVICE,Service Subscription,-6,1500.0,-9000.0,D006,CUST634,B2C,112.5,3600.0,-12600.0,Invoice,Cancelled,56.81,Retail,CAMP1001,SR003,2025-11-27 11:56:11.996758
1562,2025-11-28,West,IN,SERVICE,Service Subscription,4,1200.0,4800.0,D010,CUST416,B2B,62.9,1920.0,2880.0,Invoice,Shipped,10.87,Retail,CAMP2002,SR004,2025-11-27 11:56:11.996770
1563,2026-01-24,West,IN,SERVICE,Service Subscription,5,999.0,4995.0,D005,CUST765,B2C,179.37,1998.0,2997.0,Cash,Shipped,41.02,Field Sales,,SR003,2025-11-27 11:56:11.996781
1564,2026-01-17,West,IN,SERVICE,Service Subscription,5,1500.0,7500.0,D010,CUST945,Premium,128.86,3000.0,4500.0,Credit Card,Shipped,44.88,Web,CAMP1001,SR003,2025-11-27 11:56:11.996793
1565,2025-12-11,West,IN,SERVICE,Annual Maintenance Pack,2,1500.0,3000.0,D004,CUST482,B2C,172.01,1200.0,1800.0,Invoice,Shipped,24.96,Retail,,SR002,2025-11-27 11:56:11.996812
1566,2025-11-27,West,IN,SERVICE,Service Subscription,3,1200.0,3600.0,D004,CUST135,B2C,81.19,1440.0,2160.0,Credit Card,Shipped,46.57,Retail,,SR004,2025-11-27 11:56:11.996825
1567,2025-11-19,West,IN,SERVICE,Annual Maintenance Pack,2,1500.0,3000.0,D015,CUST796,Premium,148.22,1200.0,1800.0,Credit Card,Shipped,27.32,Field Sales,CAMP1001,SR002,2025-11-27 11:56:11.996836
1568,2025-12-03,West,IN,SERVICE,Service Subscription,-1,999.0,-999.0,D017,CUST178,Premium,111.53,399.6,-1398.6,Credit Card,Cancelled,27.66,Retail,CAMP3003,SR005,2025-11-27 11:56:11.996847
1569,2026-01-19,West,IN,SERVICE,Service Subscription,4,1200.0,4800.0,D015,CUST466,B2B,149.25,1920.0,2880.0,Invoice,Shipped,46.75,Web,CAMP1001,SR005,2025-11-27 11:56:11.996861
1570,2026-01-15,West,IN,SERVICE,Service Subscription,-4,1500.0,-6000.0,D018,CUST707,Premium,3.85,2400.0,-8400.0,Cash,Cancelled,21.87,Retail,,SR004,2025-11-27 11:56:11.996875
1571,2025-11-03,West,IN,SERVICE,Service Subscription,5,999.0,4995.0,D011,CUST663,Premium,60.24,1998.0,2997.0,Credit Card,Delivered,57.99,Web,CAMP2002,SR001,2025-11-27 11:56:11.996886
1572,2025-11-01,West,IN,SERVICE,Service Subscription,-2,999.0,-1998.0,D012,CUST801,B2C,153.87,799.2,-2797.2,Cash,Returned,45.66,Web,CAMP3003,SR004,2025-11-27 11:56:11.996897
1573,2026-01-11,West,IN,SERVICE,Annual Maintenance Pack,4,1500.0,6000.0,D016,CUST699,B2B,218.91,2400.0,3600.0,Cash,Shipped,24.26,Web,,SR005,2025-11-27 11:56:11.996908
1574,2025-12-20,West,IN,SERVICE,Service Subscription,-4,1500.0,-6000.0,D003,CUST180,B2B,177.84,2400.0,-8400.0,Credit Card,Returned,11.2,Web,CAMP2002,SR003,2025-11-27 11:56:11.996923
1575,2025-11-23,West,IN,SERVICE,Annual Maintenance Pack,2,999.0,1998.0,D004,CUST949,Premium,272.45,799.2,1198.8,Invoice,Delivered,30.47,Field Sales,CAMP2002,SR001,2025-11-27 11:56:11.996934
1576,2025-12-04,West,IN,SERVICE,Service Subscription,4,1200.0,4800.0,D018,CUST156,B2C,299.5,1920.0,2880.0,Credit Card,Delivered,32.78,Web,CAMP1001,SR004,2025-11-27 11:56:11.996945
1577,2025-12-17,West,IN,SERVICE,Annual Maintenance Pack,1,999.0,999.0,D019,CUST976,B2C,96.41,399.6,599.4,Cash,Delivered,18.9,Field Sales,,SR004,2025-11-27 11:56:11.996957
1578,2026-01-10,West,IN,SERVICE,Service Subscription,-4,999.0,-3996.0,D013,CUST813,Premium,256.12,1598.4,-5594.4,Invoice,Cancelled,49.24,Web,CAMP1001,SR001,2025-11-27 11:56:11.996975
1579,2025-11-29,West,IN,SERVICE,Annual Maintenance Pack,-6,1500.0,-9000.0,D013,CUST740,Premium,198.61,3600.0,-12600.0,Credit Card,Returned,27.39,Retail,CAMP3003,SR003,2025-11-27 11:56:11.996997
1580,2025-12-03,West,IN,SERVICE,Annual Maintenance Pack,2,999.0,1998.0,D006,CUST190,B2C,131.38,799.2,1198.8,Invoice,Delivered,38.92,Retail,CAMP3003,SR005,2025-11-27 11:56:11.997015
1581,2026-01-14,West,IN,SERVICE,Annual Maintenance Pack,3,1500.0,4500.0,D001,CUST227,Premium,258.29,1800.0,2700.0,Cash,Shipped,47.63,Retail,,SR004,2025-11-27 11:56:11.997029
1582,2025-12-01,West,IN,SERVICE,Service Subscription,-5,1200.0,-6000.0,D002,CUST961,B2B,235.69,2400.0,-8400.0,Invoice,Returned,38.81,Web,,SR004,2025-11-27 11:56:11.997041
1583,2025-12-13,West,IN,SERVICE,Service Subscription,2,1200.0,2400.0,D009,CUST203,Premium,286.92,960.0,1440.0,Cash,Delivered,10.54,Field Sales,CAMP1001,SR005,2025-11-27 11:56:11.997052
1584,2025-12-28,West,IN,SERVICE,Annual Maintenance Pack,-6,999.0,-5994.0,D020,CUST121,B2C,74.69,2397.6,-8391.6,Invoice,Cancelled,57.35,Web,CAMP3003,SR001,2025-11-27 11:56:11.997064
1585,2026-01-21,West,IN,SERVICE,Service Subscription,5,999.0,4995.0,D013,CUST556,B2B,224.25,1998.0,2997.0,Cash,Shipped,10.8,Field Sales,CAMP2002,SR005,2025-11-27 11:56:11.997076
1586,2025-12-06,West,IN,SERVICE,Service Subscription,2,1200.0,2400.0,D015,CUST147,Premium,242.56,960.0,1440.0,Cash,Shipped,34.4,Field Sales,,SR003,2025-11-27 11:56:11.997087
1587,2025-11-27,West,IN,SERVICE,Annual Maintenance Pack,2,1500.0,3000.0,D018,CUST381,Premium,190.51,1200.0,1800.0,Cash,Shipped,50.82,Field Sales,CAMP1001,SR001,2025-11-27 11:56:11.997104
1588,2025-12-12,West,IN,SERVICE,Annual Maintenance Pack,3,999.0,2997.0,D011,CUST866,Premium,257.9,1198.8,1798.2,Cash,Delivered,51.12,Field Sales,CAMP3003,SR005,2025-11-27 11:56:11.997130
1589,2025-12-12,West,IN,SERVICE,Annual Maintenance Pack,6,1200.0,7200.0,D004,CUST311,Premium,171.9,2880.0,4320.0,Invoice,Delivered,13.44,Field Sales,CAMP2002,SR005,2025-11-27 11:56:11.997142
1590,2025-12-27,West,IN,SERVICE,Service Subscription,3,1200.0,3600.0,D020,CUST847,B2C,1.59,1440.0,2160.0,Cash,Shipped,29.43,Field Sales,,SR003,2025-11-27 11:56:11.997154
1591,2026-01-09,West,IN,SERVICE,Annual Maintenance Pack,6,1200.0,7200.0,D007,CUST893,B2C,205.24,2880.0,4320.0,Cash,Shipped,46.87,Web,,SR005,2025-11-27 11:56:11.997165
1592,2025-12-17,West,IN,SERVICE,Service Subscription,6,999.0,5994.0,D015,CUST403,Premium,116.69,2397.6,3596.4,Cash,Shipped,11.17,Retail,CAMP2002,SR004,2025-11-27 11:56:11.997176
1593,2025-12-14,West,IN,SERVICE,Service Subscription,6,1500.0,9000.0,D014,CUST566,B2C,13.37,3600.0,5400.0,Credit Card,Delivered,42.0,Retail,,SR003,2025-11-27 11:56:11.997196
1594,2025-12-28,West,IN,SERVICE,Service Subscription,-5,999.0,-4995.0,D004,CUST336,B2C,286.22,1998.0,-6993.0,Cash,Cancelled,14.16,Retail,CAMP2002,SR004,2025-11-27 11:56:11.997208
1595,2025-11-12,West,IN,SERVICE,Service Subscription,-3,1500.0,-4500.0,D006,CUST643,Premium,289.74,1800.0,-6300.0,Cash,Returned,55.45,Retail,CAMP3003,SR002,2025-11-27 11:56:11.997221
1596,2026-01-22,West,IN,SERVICE,Annual Maintenance Pack,6,999.0,5994.0,D001,CUST574,B2B,93.73,2397.6,3596.4,Cash,Shipped,40.5,Retail,,SR004,2025-11-27 11:56:11.997232
1597,2025-11-21,West,IN,SERVICE,Service Subscription,-2,999.0,-1998.0,D002,CUST532,B2B,126.72,799.2,-2797.2,Invoice,Cancelled,37.95,Web,CAMP2002,SR003,2025-11-27 11:56:11.997246
1598,2025-12-09,West,IN,SERVICE,Service Subscription,4,999.0,3996.0,D002,CUST637,Premium,119.21,1598.4,2397.6,Invoice,Delivered,31.63,Field Sales,CAMP1001,SR003,2025-11-27 11:56:11.997266
1599,2025-11-09,West,IN,SERVICE,Annual Maintenance Pack,1,1500.0,1500.0,D001,CUST663,B2B,186.14,600.0,900.0,Invoice,Shipped,43.38,Field Sales,,SR005,2025-11-27 11:56:11.997278
1600,2026-01-19,West,IN,SERVICE,Service Subscription,3,1500.0,4500.0,D012,CUST134,B2C,49.83,1800.0,2700.0,Cash,Shipped,33.69,Field Sales,CAMP2002,SR001,2025-11-27 11:56:11.997289
1601,2025-12-24,West,IN,SERVICE,Service Subscription,2,1200.0,2400.0,D015,CUST892,B2B,277.05,960.0,1440.0,Cash,Shipped,54.66,Retail,,SR003,2025-11-27 11:56:11.997300
1602,2025-11-26,West,IN,SERVICE,Annual Maintenance Pack,4,1500.0,6000.0,D019,CUST750,Premium,49.02,2400.0,3600.0,Credit Card,Shipped,14.25,Field Sales,CAMP3003,SR005,2025-11-27 11:56:11.997312
1603,2025-11-27,West,IN,SERVICE,Service Subscription,5,1200.0,6000.0,D017,CUST448,Premium,275.56,2400.0,3600.0,Cash,Shipped,36.72,Field Sales,CAMP1001,SR001,2025-11-27 11:56:11.997324
1604,2026-01-08,West,IN,SERVICE,Service Subscription,-3,1500.0,-4500.0,D005,CUST458,B2C,3.47,1800.0,-6300.0,Invoice,Returned,59.56,Field Sales,CAMP3003,SR005,2025-11-27 11:56:11.997335
1605,2026-01-07,West,IN,SERVICE,Service Subscription,2,999.0,1998.0,D010,CUST598,B2C,71.01,799.2,1198.8,Cash,Delivered,28.07,Field Sales,,SR003,2025-11-27 11:56:11.997347
1606,2025-11-22,West,IN,SERVICE,Annual Maintenance Pack,5,1500.0,7500.0,D005,CUST412,B2B,52.27,3000.0,4500.0,Invoice,Shipped,56.45,Web,CAMP2002,SR001,2025-11-27 11:56:11.997357
1607,2025-11-13,West,IN,SERVICE,Annual Maintenance Pack,1,1500.0,1500.0,D013,CUST902,B2B,72.45,600.0,900.0,Invoice,Delivered,35.37,Web,,SR003,2025-11-27 11:56:11.997368
1608,2026-01-28,West,IN,SERVICE,Service Subscription,-2,1500.0,-3000.0,D009,CUST419,B2B,149.89,1200.0,-4200.0,Cash,Returned,50.9,Retail,CAMP1001,SR002,2025-11-27 11:56:11.997382
1609,2025-11-03,West,IN,SERVICE,Service Subscription,-6,1200.0,-7200.0,D013,CUST993,Premium,61.99,2880.0,-10080.0,Credit Card,Returned,23.22,Retail,CAMP1001,SR003,2025-11-27 11:56:11.997393
1610,2025-12-10,West,IN,SERVICE,Service Subscription,-2,1500.0,-3000.0,D007,CUST135,B2C,240.79,1200.0,-4200.0,Invoice,Returned,42.24,Web,CAMP3003,SR005,2025-11-27 11:56:11.997405
1611,2026-01-01,West,IN,SERVICE,Service Subscription,1,999.0,999.0,D003,CUST763,B2B,216.13,399.6,599.4,Invoice,Delivered,46.91,Field Sales,CAMP1001,SR001,2025-11-27 11:56:11.997416
1612,2026-01-13,West,IN,SERVICE,Annual Maintenance Pack,6,1200.0,7200.0,D020,CUST336,B2C,145.31,2880.0,4320.0,Invoice,Delivered,57.74,Web,,SR002,2025-11-27 11:56:11.997427
1613,2025-12-13,West,IN,SERVICE,Annual Maintenance Pack,2,1500.0,3000.0,D001,CUST979,Premium,234.01,1200.0,1800.0,Invoice,Delivered,25.62,Field Sales,,SR001,2025-11-27 11:56:11.997439
1614,2025-11-04,West,IN,SERVICE,Service Subscription,2,1200.0,2400.0,D003,CUST991,B2B,205.18,960.0,1440.0,Invoice,Shipped,42.67,Field Sales,,SR005,2025-11-27 11:56:11.997450
1615,2025-12-08,West,IN,SERVICE,Annual Maintenance Pack,2,1500.0,3000.0,D005,CUST754,Premium,187.88,1200.0,1800.0,Cash,Delivered,22.96,Retail,CAMP1001,SR001,2025-11-27 11:56:11.997462
1616,2026-01-08,West,IN,SERVICE,Service Subscription,2,1500.0,3000.0,D008,CUST271,B2B,182.34,1200.0,1800.0,Invoice,Shipped,35.93,Web,CAMP3003,SR001,2025-11-27 11:56:11.997477
1617,2025-11-05,West,IN,SERVICE,Annual Maintenance Pack,-5,999.0,-4995.0,D018,CUST599,B2C,23.44,1998.0,-6993.0,Cash,Returned,50.36,Retail,CAMP1001,SR003,2025-11-27 11:56:11.997488
1618,2026-01-07,West,IN,SERVICE,Annual Maintenance Pack,-4,999.0,-3996.0,D007,CUST672,B2C,230.24,1598.4,-5594.4,Cash,Returned,28.81,Web,CAMP1001,SR005,2025-11-27 11:56:11.997500
1619,2026-01-10,West,IN,SERVICE,Annual Maintenance Pack,-6,999.0,-5994.0,D014,CUST999,B2C,104.74,2397.6,-8391.6,Invoice,Returned,29.2,Field Sales,CAMP1001,SR005,2025-11-27 11:56:11.997512
1620,2025-12-17,West,IN,SERVICE,Service Subscription,-6,1500.0,-9000.0,D004,CUST101,Premium,38.35,3600.0,-12600.0,Credit Card,Returned,29.92,Field Sales,CAMP1001,SR002,2025-11-27 11:56:11.997524
1621,2026-01-03,West,IN,SERVICE,Service Subscription,3,999.0,2997.0,D017,CUST893,Premium,285.81,1198.8,1798.2,Invoice,Shipped,59.03,Retail,,SR003,2025-11-27 11:56:11.997535
